claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test
package_number_0164,package_number,executive_summary.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",.0f|es,"[""source_cutoff_seconds""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0165,package_number,executive_summary.md,,2025-01-25,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:130," s, como en la literatura; no prueba la disponibilidad histórica al cliente.  El hueco UW 2025-01-25–2025-02-24 se acepta y se declara, sin relleno.  RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false. ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0166,package_number,executive_summary.md,,2025-02-24,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:131," la literatura; no prueba la disponibilidad histórica al cliente.  El hueco UW 2025-01-25–2025-02-24 se acepta y se declara, sin relleno.  RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false. ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0167,package_number,executive_summary.md,,29,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""feature_sets"", ""B0"", ""@length""]",.0f|en,"[""feature_sets"", ""B0"", ""@length""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0168,package_number,executive_summary.md,,69,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""feature_sets"", ""B1"", ""@length""]",.0f|en,"[""feature_sets"", ""B1"", ""@length""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0169,package_number,executive_summary.md,,138,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""feature_sets"", ""B2"", ""@length""]",.0f|en,"[""feature_sets"", ""B2"", ""@length""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0170,package_number,executive_summary.md,,60,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""windows"", ""primary"", ""warmup_sessions""]",.0f|en,"[""windows"", ""primary"", ""warmup_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0171,package_number,executive_summary.md,,60,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""purge_minutes""]",.0f|en,"[""purge_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0172,package_number,executive_summary.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0173,package_number,executive_summary.md,,"160,832",artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_origins""]",",.0f|en","[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0174,package_number,executive_summary.md,,2026-08-01,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:6," cada familia.  El desarrollo abarca 2024-08-02–2026-07-31. La partición de calendario es 2026-08-01, fijada el 2026-09-07. Cada sesión se predice con entrenamiento expansivo exclusivamente anterior, después de 60 sesion",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0175,package_number,executive_summary.md,,2026-09-07,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:0,"fuera de muestra walk-forward, partición fijada 2026-09-07.  # ¿Las opciones mejoran el pronóstico de volatilidad intradía?  Sí para el estado de opciones; para el flujo, la resp",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0176,package_number,executive_summary.md,,30,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[16, ""horizon_minutes""]",.0f|en,"[16, ""horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0177,package_number,executive_summary.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|en,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0178,package_number,executive_summary.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|en,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0179,package_number,executive_summary.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|en,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0180,package_number,executive_summary.md,,5,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""secondary_multiplicity"", ""alpha"", ""@percent""]",.0f|en,"[""secondary_multiplicity"", ""alpha"", ""@percent""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0181,package_number,executive_summary.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|en,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0182,package_number,executive_summary.md,,+0.623,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""percent_reduction""]",+.3f|en,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0183,package_number,executive_summary.md,,95,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""interval""]",text_number:0,Saved two-sided percentile interval confidence level,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0184,package_number,executive_summary.md,,0.000335,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""ci_low_qlike""]",.6f|en,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=ci_low_qlike",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0185,package_number,executive_summary.md,,0.001932,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""ci_high_qlike""]",.6f|en,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=ci_high_qlike",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0186,package_number,executive_summary.md,,0.0032,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""p_for_decision""]",.4f|en,"version=v4, target=RV15, horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=p_for_decision",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0187,package_number,executive_summary.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|en,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0188,package_number,executive_summary.md,,+0.256,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[33, ""percent_reduction""]",+.3f|en,"version=v4, target=RV5, horizon_minutes=5, window=primary, family=log_ridge_harq, contrast=B2_over_B1, field=percent_reduction",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0189,package_number,executive_summary.md,,+0.184,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""ci_low_rescaled_percent""]",+.3f|en,"[25, ""ci_low_rescaled_percent""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0190,package_number,executive_summary.md,,+1.061,artifacts/rp4_closeout_figures/comparison_v1_v4.csv,0d9554e1fc5151b4eb7b149b7bc529bbdfee1d12e92883163087aedc6942a9ba,"[25, ""ci_high_rescaled_percent""]",+.3f|en,"[25, ""ci_high_rescaled_percent""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0191,package_number,executive_summary.md,,100,artifacts/rp4_closeout_figures/README.md,51f46c4a6f1d00c320e7b01922cf9cf0ebb84b99c05d5540729d3a86bf1b8b4b,[],text_number:0,"ortan.  El intervalo porcentual es el IC95% guardado para la diferencia, multiplicado por 100 y dividido por la pérdida base media observada. No es un intervalo bootstrap del cociente: no incluye de nuevo la incer",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0192,package_number,executive_summary.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|en,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0193,package_number,executive_summary.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|en,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0194,package_number,executive_summary.md,,0.0870,artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[3, ""p_holm""]",.4f|en,"[3, ""p_holm""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0195,package_number,executive_summary.md,,0.0096,artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[19, ""p_holm""]",.4f|en,"[19, ""p_holm""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0196,package_number,executive_summary.md,,25,artifacts/rp4_v4_b3_rv15/summary.json,1a544479c861bfcb8201cd6ae95702f7cf3de08f4d824d1dc488ec159a36ab9c,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0197,package_number,executive_summary.md,,"9,750",artifacts/rp4_v4_b3_rv15/summary.json,1a544479c861bfcb8201cd6ae95702f7cf3de08f4d824d1dc488ec159a36ab9c,"[""N_origins""]",",.0f|en","[""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0198,package_number,executive_summary.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""primary_look_sessions""]",.0f|en,Registered primary prospective reading requires twenty complete sessions; secondary reading shares this checkpoint.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0199,package_number,executive_summary.md,,40,docs/rp4/prospective_confirmation_v1_receipt.json,18d3fff1995532a4ff44cf4ae90d1917631798353aa314a24dd14f30d7bd4a66,"[""second_look_sessions""]",.0f|en,"[""second_look_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0200,package_number,executive_summary.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_single_look_at_prospective_sessions""]",.0f|en,"Shared prospective-session checkpoint, one secondary reading",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0201,package_number,executive_summary.md,,25,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""historical_sessions""]",.0f|en,Pooled D already observed historical sessions,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0202,package_number,executive_summary.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""prospective_sessions""]",.0f|en,"Secondary D prospective component: twenty new sessions, added to twenty-five observed historical sessions.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0203,package_number,executive_summary.md,,20,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:126,"rio, no una réplica adicional; la búsqueda entre versiones no está corregida.  La ventana 20 de julio a 28 de agosto fue leída una vez por el puente de Fase 8 con otra especificación. El PIT es proxy de tiempo fu",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0204,package_number,executive_summary.md,,28,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:127,"plica adicional; la búsqueda entre versiones no está corregida.  La ventana 20 de julio a 28 de agosto fue leída una vez por el puente de Fase 8 con otra especificación. El PIT es proxy de tiempo fuente a 120 s, ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0205,package_number,executive_summary.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",.0f|en,"[""source_cutoff_seconds""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0206,package_number,executive_summary.md,,2025-01-25,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:130," s, como en la literatura; no prueba la disponibilidad histórica al cliente.  El hueco UW 2025-01-25–2025-02-24 se acepta y se declara, sin relleno.  RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false. ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0207,package_number,executive_summary.md,,2025-02-24,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:131," la literatura; no prueba la disponibilidad histórica al cliente.  El hueco UW 2025-01-25–2025-02-24 se acepta y se declara, sin relleno.  RESEARCH_ONLY · NOT INVESTMENT ADVICE · capital_go=false. ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
