claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
package_number_0130,package_number,examiner_qa.md,,0.0019321616,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""ci_high""]",.10f|en,Límite superior del intervalo guardado de B2/B1 lineal RV15 primaria.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0131,package_number,examiner_qa.md,,0.0032,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[9, ""p_for_decision""]",.4f|en,p unilateral usado por la secuencia registrada después del rechazo H1 en la misma familia lineal RV15.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0132,package_number,examiner_qa.md,,29,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""b0"", ""count""]",.0f|en,Número de predictores del conjunto base registrado.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0133,package_number,examiner_qa.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""b0"", ""backward_rv_minutes"", 0]",.0f|en,Horizonte retrospectivo en minutos de las variables de varianza realizada del conjunto base; derivado de sus nombres registrados.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0134,package_number,examiner_qa.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""b0"", ""backward_rv_minutes"", 1]",.0f|en,Horizonte retrospectivo en minutos de las variables de varianza realizada del conjunto base; derivado de sus nombres registrados.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0135,package_number,examiner_qa.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""b0"", ""backward_rv_minutes"", 2]",.0f|en,Horizonte retrospectivo en minutos de las variables de varianza realizada del conjunto base; derivado de sus nombres registrados.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0136,package_number,examiner_qa.md,,2009,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""literature"", 0, ""year""]",.0f|en,"Año de publicación del artículo metodológico citado, sin transferencia de resultados empíricos.",bibliographic_metadata,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0137,package_number,examiner_qa.md,,2016,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""literature"", 1, ""year""]",.0f|en,"Año de publicación del artículo metodológico citado, sin transferencia de resultados empíricos.",bibliographic_metadata,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0138,package_number,examiner_qa.md,,2015,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""literature"", 2, ""year""]",.0f|en,"Año de publicación del artículo metodológico citado, sin transferencia de resultados empíricos.",bibliographic_metadata,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0139,package_number,examiner_qa.md,,2004,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""literature"", 0, ""method_reading"", ""version_date"", ""@year""]",.0f|en,Año del antecedente de trabajo de Corsi efectivamente inspeccionado; no confundir con la publicación final.,bibliographic_reading_scope,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0140,package_number,examiner_qa.md,,2009,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""literature"", 0, ""year""]",.0f|en,Año del artículo final de Corsi cuyos metadatos fueron corroborados; no se reclama lectura íntegra.,bibliographic_metadata,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0141,package_number,examiner_qa.md,,0.0439,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[0, ""p_for_decision""]",.4f|en,"H1 lineal RV30 primaria, p unilateral original de v3.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0142,package_number,examiner_qa.md,,0.044,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[0, ""p_for_decision""]",.3f|en,"El mismo p H1 lineal RV30 primaria, redondeado a tres decimales.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0143,package_number,examiner_qa.md,,0.0390,artifacts/rp4_v4_b4/primary_statistics.csv,5c215fc38344839ecedea7b27f69efcb85fbefea84f1367d06229cb7407902d4,"[8, ""p_for_decision""]",.4f|en,"H1 lineal RV15 primaria, p unilateral original de v4.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0144,package_number,examiner_qa.md,,26,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:18,"Referencia editorial a la pregunta 26 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0145,package_number,examiner_qa.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""fixed_sequence"", ""alpha"", ""@percent""]",.0f|en,Nivel unilateral registrado dentro de cada familia para la secuencia de hipótesis.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0146,package_number,examiner_qa.md,,132,artifacts/rp4_v3_a1_empty_window/specification.json,930f3ddb6ef6284f1129dda26ed705699a666ade005c6ad363cb67864794e6f5,"[""authority_decisions"", 4]",.0f|en,Identificador de la decisión incorporada por el addendum que fija el tratamiento de ventanas vacías.,registered_decision_identifier,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0147,package_number,examiner_qa.md,,1,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""calendar_split"", ""@day""]",.0f|en,Día del mes de la partición de calendario declarada para la ventana final.,registered_design_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0148,package_number,examiner_qa.md,,7,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""declared_design_date"", ""@day""]",.0f|en,"Día del mes de septiembre en que se fijó el diseño, según el campo de registro.",registered_design_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0149,package_number,examiner_qa.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:1,Horizonte incluido literalmente en la regla de cierre documentada; no representa equivalencia causal ni una nueva prueba.,registered_closure_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0150,package_number,examiner_qa.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:2,Horizonte incluido literalmente en la regla de cierre documentada; no representa equivalencia causal ni una nueva prueba.,registered_closure_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0151,package_number,examiner_qa.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:3,Horizonte incluido literalmente en la regla de cierre documentada; no representa equivalencia causal ni una nueva prueba.,registered_closure_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0152,package_number,examiner_qa.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:4,Horizonte incluido literalmente en la regla de cierre documentada; no representa equivalencia causal ni una nueva prueba.,registered_closure_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0153,package_number,examiner_qa.md,,26,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_qa.md,2b8501feaf449eb4a2d7ddf2d1d345c7dfd05ed80d8d37712777798872e62e25,[],text_number:27,"Referencia editorial a la pregunta 26 del mismo documento. Vinculación circular exclusivamente de navegación, sin respaldo científico independiente.",navigation_reference_circular,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0154,package_number,examiner_qa.md,,2026-09-04,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 0, ""market_date""]",literal,"Fecha de mercado guardada, no hora de descarga ni de conocimiento humano.",declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0155,package_number,examiner_qa.md,,2026-08-01,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""calendar_split""]",literal,Campos del registro; la muestra histórica concluye antes de esta fecha. No prueba desconocimiento del resultado durante el diseño.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0156,package_number,examiner_qa.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""declared_design_date""]",literal,Campos del registro; la muestra histórica concluye antes de esta fecha. No prueba desconocimiento del resultado durante el diseño.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0157,package_number,examiner_qa.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 2, ""declared_date""]",literal,El recibo sólo da fecha; no se inventa hora ni zona horaria.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0158,package_number,examiner_qa.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:0,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0159,package_number,examiner_qa.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:1,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0160,package_number,examiner_qa.md,,18,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:2,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0161,package_number,examiner_qa.md,,58.166170,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:3,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0162,package_number,examiner_qa.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:4,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0163,package_number,examiner_qa.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:5,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0164,package_number,examiner_qa.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""sydney""]",text_number:0,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; sydney.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
